0.000000 10 0.070000
0.000000 2040 0.000245
0.503341 0.468106 0.432872 0.397639 0.362405 0.327171 0.291930 0.256565 0.219074 0.151002 
0.503403 0.468165 0.432926 0.397688 0.362450 0.327211 0.291966 0.256592 0.219062 0.151021 
0.503466 0.468223 0.432980 0.397737 0.362495 0.327252 0.292002 0.256619 0.219050 0.151040 
0.503528 0.468281 0.433034 0.397787 0.362540 0.327292 0.292038 0.256646 0.219038 0.151058 
0.503591 0.468339 0.433088 0.397836 0.362585 0.327333 0.292073 0.256673 0.219026 0.151077 
0.503653 0.468397 0.433141 0.397886 0.362630 0.327374 0.292109 0.256700 0.219015 0.151096 
0.503716 0.468455 0.433195 0.397935 0.362675 0.327414 0.292145 0.256727 0.219003 0.151115 
0.503779 0.468514 0.433249 0.397985 0.362720 0.327455 0.292181 0.256754 0.218992 0.151134 
0.503841 0.468572 0.433303 0.398034 0.362765 0.327496 0.292217 0.256780 0.218981 0.151152 
0.503904 0.468630 0.433357 0.398084 0.362810 0.327536 0.292253 0.256807 0.218970 0.151171 
0.503967 0.468689 0.433411 0.398133 0.362855 0.327577 0.292289 0.256833 0.218959 0.151190 
0.504029 0.468747 0.433465 0.398183 0.362901 0.327618 0.292324 0.256860 0.218948 0.151209 
0.504092 0.468805 0.433519 0.398232 0.362946 0.327659 0.292360 0.256886 0.218938 0.151228 
0.504155 0.468864 0.433573 0.398282 0.362991 0.327699 0.292396 0.256913 0.218928 0.151246 
0.504218 0.468922 0.433627 0.398331 0.363036 0.327740 0.292432 0.256939 0.218918 0.151265 
0.504281 0.468980 0.433681 0.398381 0.363081 0.327781 0.292468 0.256966 0.218908 0.151284 
0.504343 0.469039 0.433735 0.398431 0.363127 0.327822 0.292504 0.256992 0.218898 0.151303 
0.504406 0.469097 0.433789 0.398480 0.363172 0.327863 0.292540 0.257018 0.218889 0.151322 
0.504469 0.469156 0.433843 0.398530 0.363217 0.327903 0.292575 0.257045 0.218879 0.151341 
0.504532 0.469214 0.433897 0.398580 0.363262 0.327944 0.292611 0.257071 0.218870 0.151360 
0.504595 0.469273 0.433951 0.398629 0.363308 0.327985 0.292647 0.257097 0.218861 0.151379 
0.504658 0.469331 0.434005 0.398679 0.363353 0.328026 0.292683 0.257123 0.218852 0.151397 
0.504721 0.469390 0.434059 0.398729 0.363398 0.328067 0.292719 0.257149 0.218843 0.151416 
0.504784 0.469449 0.434114 0.398779 0.363444 0.328108 0.292755 0.257175 0.218835 0.151435 
0.504847 0.469507 0.434168 0.398828 0.363489 0.328149 0.292791 0.257201 0.218826 0.151454 
0.504910 0.469566 0.434222 0.398878 0.363535 0.328189 0.292826 0.257227 0.218818 0.151473 
0.504973 0.469625 0.434276 0.398928 0.363580 0.328230 0.292862 0.257253 0.218810 0.151492 
0.505036 0.469683 0.434330 0.398978 0.363625 0.328271 0.292898 0.257279 0.218802 0.151511 
0.505099 0.469742 0.434385 0.399028 0.363671 0.328312 0.292934 0.257305 0.218794 0.151530 
0.505163 0.469801 0.434439 0.399078 0.363716 0.328353 0.292970 0.257331 0.218787 0.151549 
0.505226 0.469859 0.434493 0.399128 0.363762 0.328394 0.293006 0.257356 0.218779 0.151568 
0.505289 0.469918 0.434548 0.399178 0.363807 0.328435 0.293042 0.257382 0.218772 0.151587 
